	Vectorizer	Result	Model	f1-scores	TranningSize
89	NGram	1	NB_Multinomial	0.8366197183098592	0.6
90	NGram	0	NB_Multinomial	0.7429643527204502	0.6
91	NGram	1	NB_Multinomial	0.8165997322623828	0.6
92	NGram	0	NB_Multinomial	0.7360861759425493	0.6
93	NGram	1	NB_Multinomial	0.7966804979253111	0.6
94	NGram	0	NB_Multinomial	0.7985611510791366	0.6
95	NGram	1	NB_Multinomial	0.8453038674033149	0.6
96	NGram	0	NB_Multinomial	0.740875912408759	0.6
97	NGram	1	NB_Multinomial	0.8060109289617488	0.6
98	NGram	0	NB_Multinomial	0.7744107744107744	0.6
99	NGram	1	NB_Multinomial	0.8046647230320699	0.6
100	Tfidf	0	NB_Multinomial	0.8192371475953566	0.6
101	Tfidf	1	NB_Multinomial	0.8389955686853767	0.6
102	Tfidf	0	NB_Multinomial	0.786086956521739	0.6
103	Tfidf	1	NB_Multinomial	0.825531914893617	0.6
104	Tfidf	0	NB_Multinomial	0.7686832740213523	0.6
105	Tfidf	1	NB_Multinomial	0.818941504178273	0.6
106	Tfidf	0	NB_Multinomial	0.8525121555915721	0.6
107	Tfidf	1	NB_Multinomial	0.8627450980392157	0.6
108	Tfidf	0	NB_Multinomial	0.8475711892797321	0.6
109	Tfidf	1	NB_Multinomial	0.8667642752562225	0.6
110	Tfidf	0	NB_Multinomial	0.82842287694974	0.6
111	Tfidf	1	NB_Multinomial	0.8591749644381224	0.6
112	Tfidf	0	NB_Multinomial	0.8259385665529011	0.6
113	Tfidf	1	NB_Multinomial	0.8530259365994236	0.6
114	Tfidf	0	NB_Multinomial	0.8470588235294118	0.6
115	Tfidf	1	NB_Multinomial	0.8671532846715329	0.6
116	Tfidf	0	NB_Multinomial	0.8139130434782608	0.6
117	Tfidf	1	NB_Multinomial	0.8482269503546099	0.6
118	Tfidf	0	NB_Multinomial	0.8268907563025211	0.6
119	Tfidf	1	NB_Multinomial	0.8496350364963503	0.6
120	Count	0	NB_Multinomial	0.8263736263736263	0.7
121	Count	1	NB_Multinomial	0.8435643564356435	0.7
122	Count	0	NB_Multinomial	0.8658536585365855	0.7
123	Count	1	NB_Multinomial	0.858974358974359	0.7
124	Count	0	NB_Multinomial	0.8744588744588746	0.7
125	Count	1	NB_Multinomial	0.8835341365461848	0.7
126	Count	0	NB_Multinomial	0.8432671081677703	0.7
127	Count	1	NB_Multinomial	0.8599605522682445	0.7
128	Count	0	NB_Multinomial	0.8662420382165605	0.7
129	Count	1	NB_Multinomial	0.8711656441717792	0.7
130	Count	0	NB_Multinomial	0.8695652173913043	0.7
131	Count	1	NB_Multinomial	0.8799999999999999	0.7
132	Count	0	NB_Multinomial	0.8319327731092437	0.7
133	Count	1	NB_Multinomial	0.8347107438016529	0.7
134	Count	0	NB_Multinomial	0.8701594533029613	0.7
135	Count	1	NB_Multinomial	0.8905950095969289	0.7
136	Count	0	NB_Multinomial	0.8669527896995708	0.7
137	Count	1	NB_Multinomial	0.874493927125506	0.7
138	Count	0	NB_Multinomial	0.8803245436105476	0.7
139	Count	1	NB_Multinomial	0.8736616702355461	0.7
140	NGram	0	NB_Multinomial	0.7563451776649746	0.7
141	NGram	1	NB_Multinomial	0.8303886925795052	0.7
142	NGram	0	NB_Multinomial	0.8060344827586207	0.7
143	NGram	1	NB_Multinomial	0.8185483870967742	0.7
144	NGram	0	NB_Multinomial	0.7981438515081205	0.7
145	NGram	1	NB_Multinomial	0.8355387523629489	0.7
146	NGram	0	NB_Multinomial	0.7743589743589743	0.7
147	NGram	1	NB_Multinomial	0.8456140350877194	0.7
148	NGram	0	NB_Multinomial	0.7850467289719626	0.7
149	NGram	1	NB_Multinomial	0.8270676691729323	0.7
150	NGram	0	NB_Multinomial	0.7450980392156863	0.7
151	NGram	1	NB_Multinomial	0.8115942028985506	0.7
152	NGram	0	NB_Multinomial	0.7534883720930232	0.7
153	NGram	1	NB_Multinomial	0.7999999999999999	0.7
154	NGram	0	NB_Multinomial	0.8121827411167513	0.7
155	NGram	1	NB_Multinomial	0.8692579505300354	0.7
156	NGram	0	NB_Multinomial	0.7790973871733967	0.7
157	NGram	1	NB_Multinomial	0.8274582560296846	0.7
158	NGram	0	NB_Multinomial	0.7505720823798626	0.7
159	NGram	1	NB_Multinomial	0.7915869980879541	0.7
160	Tfidf	0	NB_Multinomial	0.8295964125560539	0.7
161	Tfidf	1	NB_Multinomial	0.8521400778210116	0.7
162	Tfidf	0	NB_Multinomial	0.811529933481153	0.7
163	Tfidf	1	NB_Multinomial	0.8330058939096268	0.7
164	Tfidf	0	NB_Multinomial	0.8435374149659864	0.7
165	Tfidf	1	NB_Multinomial	0.8670520231213874	0.7
166	Tfidf	0	NB_Multinomial	0.8373101952277658	0.7
167	Tfidf	1	NB_Multinomial	0.8496993987975952	0.7
168	Tfidf	0	NB_Multinomial	0.8329519450800914	0.7
169	Tfidf	1	NB_Multinomial	0.8604206500956023	0.7
170	Tfidf	0	NB_Multinomial	0.8413793103448276	0.7
171	Tfidf	1	NB_Multinomial	0.8685714285714285	0.7
172	Tfidf	0	NB_Multinomial	0.8036117381489842	0.7
173	Tfidf	1	NB_Multinomial	0.8317214700193424	0.7
174	Tfidf	0	NB_Multinomial	0.8660714285714285	0.7
175	Tfidf	1	NB_Multinomial	0.8828125	0.7
176	Tfidf	0	NB_Multinomial	0.8248847926267281	0.7
177	Tfidf	1	NB_Multinomial	0.8555133079847909	0.7
178	Tfidf	0	NB_Multinomial	0.8366013071895425	0.7
179	Tfidf	1	NB_Multinomial	0.8502994011976048	0.7
180	Count	0	NB_Multinomial	0.8561872909698997	0.8
181	Count	1	NB_Multinomial	0.8739002932551319	0.8
182	Count	0	NB_Multinomial	0.8749999999999999	0.8
183	Count	1	NB_Multinomial	0.861842105263158	0.8
184	Count	0	NB_Multinomial	0.8805460750853242	0.8
185	Count	1	NB_Multinomial	0.899135446685879	0.8
186	Count	0	NB_Multinomial	0.8316151202749141	0.8
187	Count	1	NB_Multinomial	0.8595988538681948	0.8
188	Count	0	NB_Multinomial	0.8701298701298701	0.8
189	Count	1	NB_Multinomial	0.8795180722891567	0.8
190	Count	0	NB_Multinomial	0.8598130841121495	0.8
191	Count	1	NB_Multinomial	0.8589341692789968	0.8
192	Count	0	NB_Multinomial	0.8468468468468469	0.8
193	Count	1	NB_Multinomial	0.8338762214983713	0.8
194	Count	0	NB_Multinomial	0.8714285714285713	0.8
195	Count	1	NB_Multinomial	0.8999999999999999	0.8
196	Count	0	NB_Multinomial	0.8742138364779874	0.8
197	Count	1	NB_Multinomial	0.875776397515528	0.8
198	Count	0	NB_Multinomial	0.8726114649681529	0.8
199	Count	1	NB_Multinomial	0.8773006134969324	0.8
200	NGram	0	NB_Multinomial	0.7480916030534351	0.8
201	NGram	1	NB_Multinomial	0.8253968253968254	0.8
202	NGram	0	NB_Multinomial	0.8129032258064516	0.8
203	NGram	1	NB_Multinomial	0.8242424242424242	0.8
204	NGram	0	NB_Multinomial	0.7865168539325842	0.8
205	NGram	1	NB_Multinomial	0.8471849865951744	0.8
206	NGram	0	NB_Multinomial	0.7808764940239045	0.8
207	NGram	1	NB_Multinomial	0.8586118251928019	0.8
208	NGram	0	NB_Multinomial	0.7957746478873239	0.8
209	NGram	1	NB_Multinomial	0.8370786516853932	0.8
210	NGram	0	NB_Multinomial	0.7578947368421053	0.8
211	NGram	1	NB_Multinomial	0.8056338028169014	0.8
212	NGram	0	NB_Multinomial	0.7744107744107744	0.8
213	NGram	1	NB_Multinomial	0.8046647230320702	0.8
214	NGram	0	NB_Multinomial	0.824	0.8
215	NGram	1	NB_Multinomial	0.8871794871794871	0.8
216	NGram	0	NB_Multinomial	0.7986348122866894	0.8
217	NGram	1	NB_Multinomial	0.829971181556196	0.8
218	NGram	0	NB_Multinomial	0.7571428571428572	0.8
219	NGram	1	NB_Multinomial	0.8111111111111111	0.8
220	Tfidf	0	NB_Multinomial	0.8373702422145328	0.8
221	Tfidf	1	NB_Multinomial	0.8660968660968662	0.8
222	Tfidf	0	NB_Multinomial	0.8471337579617835	0.8
223	Tfidf	1	NB_Multinomial	0.852760736196319	0.8
224	Tfidf	0	NB_Multinomial	0.8775510204081632	0.8
225	Tfidf	1	NB_Multinomial	0.8959537572254336	0.8
226	Tfidf	0	NB_Multinomial	0.8203389830508475	0.8
227	Tfidf	1	NB_Multinomial	0.8463768115942029	0.8
228	Tfidf	0	NB_Multinomial	0.8424657534246575	0.8
229	Tfidf	1	NB_Multinomial	0.867816091954023	0.8
230	Tfidf	0	NB_Multinomial	0.8160535117056855	0.8
231	Tfidf	1	NB_Multinomial	0.8387096774193549	0.8
232	Tfidf	0	NB_Multinomial	0.8064516129032258	0.8
233	Tfidf	1	NB_Multinomial	0.8181818181818182	0.8
234	Tfidf	0	NB_Multinomial	0.8825622775800712	0.8
235	Tfidf	1	NB_Multinomial	0.9080779944289694	0.8
236	Tfidf	0	NB_Multinomial	0.8294314381270904	0.8
237	Tfidf	1	NB_Multinomial	0.8504398826979472	0.8
238	Tfidf	0	NB_Multinomial	0.8466666666666667	0.8
239	Tfidf	1	NB_Multinomial	0.8647058823529412	0.8
240	Count	0	NB_Multinomial	0.8834355828220859	0.9
241	Count	1	NB_Multinomial	0.8789808917197452	0.9
242	Count	0	NB_Multinomial	0.8658536585365854	0.9
243	Count	1	NB_Multinomial	0.858974358974359	0.9
244	Count	0	NB_Multinomial	0.9419354838709677	0.9
245	Count	1	NB_Multinomial	0.9454545454545454	0.9
246	Count	0	NB_Multinomial	0.8400000000000001	0.9
247	Count	1	NB_Multinomial	0.8588235294117648	0.9
248	Count	0	NB_Multinomial	0.8717948717948718	0.9
249	Count	1	NB_Multinomial	0.8780487804878048	0.9
250	Count	0	NB_Multinomial	0.8481012658227848	0.9
251	Count	1	NB_Multinomial	0.8518518518518519	0.9
252	Count	0	NB_Multinomial	0.8344370860927152	0.9
253	Count	1	NB_Multinomial	0.8520710059171598	0.9
254	Count	0	NB_Multinomial	0.8688524590163934	0.9
255	Count	1	NB_Multinomial	0.9191919191919193	0.9
256	Count	0	NB_Multinomial	0.8641975308641974	0.9
257	Count	1	NB_Multinomial	0.860759493670886	0.9
258	Count	0	NB_Multinomial	0.8846153846153846	0.9
259	Count	1	NB_Multinomial	0.8902439024390244	0.9
260	NGram	0	NB_Multinomial	0.7651006711409396	0.9
261	NGram	1	NB_Multinomial	0.7953216374269005	0.9
262	NGram	0	NB_Multinomial	0.7323943661971831	0.9
263	NGram	1	NB_Multinomial	0.7865168539325843	0.9
264	NGram	0	NB_Multinomial	0.8142857142857143	0.9
265	NGram	1	NB_Multinomial	0.8555555555555556	0.9
266	NGram	0	NB_Multinomial	0.7969924812030075	0.9
267	NGram	1	NB_Multinomial	0.8556149732620322	0.9
268	NGram	0	NB_Multinomial	0.822695035460993	0.9
269	NGram	1	NB_Multinomial	0.8603351955307262	0.9
270	NGram	0	NB_Multinomial	0.7164179104477613	0.9
271	NGram	1	NB_Multinomial	0.7956989247311828	0.9
272	NGram	0	NB_Multinomial	0.8260869565217391	0.9
273	NGram	1	NB_Multinomial	0.8681318681318682	0.9
274	NGram	0	NB_Multinomial	0.8333333333333334	0.9
275	NGram	1	NB_Multinomial	0.9150943396226415	0.9
276	NGram	0	NB_Multinomial	0.7755102040816327	0.9
277	NGram	1	NB_Multinomial	0.8092485549132947	0.9
278	NGram	0	NB_Multinomial	0.763888888888889	0.9
279	NGram	1	NB_Multinomial	0.8068181818181818	0.9
280	Tfidf	0	NB_Multinomial	0.8571428571428571	0.9
281	Tfidf	1	NB_Multinomial	0.8674698795180723	0.9
282	Tfidf	0	NB_Multinomial	0.8461538461538461	0.9
283	Tfidf	1	NB_Multinomial	0.853658536585366	0.9
284	Tfidf	0	NB_Multinomial	0.954248366013072	0.9
285	Tfidf	1	NB_Multinomial	0.9580838323353293	0.9
286	Tfidf	0	NB_Multinomial	0.8400000000000001	0.9
287	Tfidf	1	NB_Multinomial	0.8588235294117648	0.9
288	Tfidf	0	NB_Multinomial	0.8666666666666666	0.9
289	Tfidf	1	NB_Multinomial	0.8823529411764706	0.9
290	Tfidf	0	NB_Multinomial	0.8187919463087248	0.9
291	Tfidf	1	NB_Multinomial	0.8421052631578947	0.9
292	Tfidf	0	NB_Multinomial	0.821917808219178	0.9
293	Tfidf	1	NB_Multinomial	0.8505747126436781	0.9
294	Tfidf	0	NB_Multinomial	0.8524590163934426	0.9
295	Tfidf	1	NB_Multinomial	0.9090909090909091	0.9
296	Tfidf	0	NB_Multinomial	0.8311688311688312	0.9
297	Tfidf	1	NB_Multinomial	0.8433734939759038	0.9
298	Tfidf	0	NB_Multinomial	0.8627450980392156	0.9
299	Tfidf	1	NB_Multinomial	0.874251497005988	0.9
